,CLAIM_NUM,INVENTORY_STYLE_CD,INVENTORY_SIZE_CD,INVENTORY_BACKING_CD,INVENTORY_COLOR_CD,DIM_DIVISION_CUSTOMER_GK,F1ROLL,F1PROL,F1GROL,F1DLOT,CLAIM_STATUS_TYPE_CD,CLAIM,TOTAL_CLAIM,TOTAL_CLAIM_CNT,TRX_CNT,NET_SALES
23494,7108016,28145,1200,H5,753,232595,10778659,10665038,5295492,P74343,50,734.09,3015.02,2,8,1285.62
23495,7139533,28145,1200,H5,753,232595,11346439,11301391,5365137,P78644,50,773.42,3015.02,2,8,1285.62
23496,7108016,28145,1200,H5,753,232595,10778663,10665038,5295492,P74343,50,773.42,3015.02,2,8,1285.62
23497,7139533,28145,1200,H5,753,232595,11346431,11301391,5365137,P78644,50,734.09,3015.02,2,8,1285.62
23498,7104450,28234,1200,H5,948,232595,10970310,10134860,5243699,P69760,50,1000.0,1000.0,1,2,85.08
23499,7108573,27895,1200,H5,721,232595,11263792,10133731,5238455,P69854,50,1000.0,2000.0,1,5,2981.16
23500,7108573,27895,1200,H5,721,232595,11263788,10133731,5238455,P69854,50,1000.0,2000.0,1,5,2981.16
23501,7002519,27651,1200,H5,711,232595,96030226,95995659,3866965,L105528R,30,602.43,2448.2,1,2,1531.05
23502,7002519,27651,1200,H5,711,232595,96030217,95995659,3866965,L105528R,30,440.24,2448.2,1,2,1531.05
23503,7002519,27651,1200,H5,711,232595,96030218,95995659,3866965,L105528R,30,471.06,2448.2,1,2,1531.05
23504,7002519,27651,1200,H5,711,232595,96030221,95995659,3866965,L105528R,30,517.4,2448.2,1,2,1531.05
23505,7002519,27651,1200,H5,711,232595,96030212,95995659,3866965,L105528R,30,417.07,2448.2,1,2,1531.05
23506,6978170,27674,1200,A,848,232595,05542412,05022301,4745631,K51556,50,1341.18,2663.82,1,10,10010.05
23507,6978170,27674,1200,A,848,232595,05022301,,4745631,K51556,51,1322.64,2663.82,1,10,10010.05
23508,7092682,28057,1200,H4,726,232595,06765121,,4942066,P46706,50,196.42,889.47,2,7,660.75
23509,7092683,28057,1200,H4,726,232595,05135194,04595481,4639668,P32729,50,371.25,889.47,2,7,660.75
23510,7092683,28057,1200,H4,726,232595,05135188,04595481,4639668,P32729,50,321.8,889.47,2,7,660.75
23511,6974947,28081,1200,A,738,232595,05007390,04648744,4752475,652781,50,160.18,160.18,1,3,775.61
23512,6969637,27865,1200,H4,700,262526,04880979,,4739209,K50966,50,240.4,240.4,1,14,28594.26
23513,7103575,28205,1200,H4,937,262526,10713263,10581529,5278806,P73434,51,1483.47,1483.47,1,3,1302.0
23514,7040706,27903,1200,A,726,307016,05778654,,4866390,712525,50,119.7,119.7,1,8,9732.82
23515,7021895,27380,1200,A,716,347038,96670954,96019721,3723828,K21202,30,1095.55,1095.55,1,1,764.86
23516,7010641,27477,1200,A,756,347038,02018637,,4400409,A27823,50,39.6,39.6,1,3,2292.63
23517,7104121,27475,1500,A,862,266611,10440672,05742635,4831359,K54158$,50,125.67,251.34,1,7,1173.77
23518,7104121,27475,1500,A,862,266611,10440672,05742635,4831359,K54158$,34,125.67,251.34,1,7,1173.77
23519,7079608,27000,1200,A,599,276635,07882176,,5046830,778916,50,264.01,264.01,1,2,607.19
23520,7088274,P81,0600,PB,12,260519,02971478,,,PAD,50,27.2,108.8,2,7,5206.36
23521,7088274,P81,0600,PB,12,260519,02971479,,,PAD,50,27.2,108.8,2,7,5206.36
23522,7088275,P81,0600,PB,12,260519,02971462,,,PAD,36,27.2,108.8,2,7,5206.36
23523,7088274,P81,0600,PB,12,260519,02971477,,,PAD,50,27.2,108.8,2,7,5206.36
23524,7020674,27000,1200,A,685,295434,01923814,,4470503,555026$,50,78.97,78.97,1,1,92.59
23525,7043908,27892,1200,A,864,283911,08003016,,5055119,K62244,50,75.6,75.6,1,47,109626.09
23526,7114730,27611,1200,A,747,226468,08471503,,5089679,A45460,50,309.13,309.13,1,22,72940.37
23527,7143851,28111,1200,A,737,238005,12271298,10596100,5285583,880553,50,388.7,388.7,1,3,349.82
23528,6988765,28145,1200,H5,753,249560,05928424,05922849,4865021,L133547,30,1227.05,1227.05,1,4,3257.92
23529,7077060,27896,1200,H5,948,249560,09790991,06397394,4861377,CXP42288,50,1201.5,2758.97,2,11,7304.22
23530,7103576,27896,1200,H5,948,249560,10907858,10602995,4937655,PP73764RR,34,1557.47,2758.97,2,11,7304.22
23531,7011644,67327,1200,V,72060,249560,06723522,7E039001,,40540350,50,134.33,134.33,1,4,281.13
23532,7041830,27895,1200,H5,739,249560,07844767,07218450,4863312,L138054,30,1398.18,1398.18,1,3,3993.45
23533,7002827,28136,1200,H5,749,249560,06404793,05309381,4761549,P37591,50,396.82,396.82,1,4,889.04
23534,7044841,27930,1200,H5,716,249560,08053489,07934180,4982705,P54964,30,1869.24,1869.24,1,2,2255.27
23535,7069800,25542,1200,A,553,249560,09120250,08219804,5063730,777631$,50,174.27,174.27,1,3,142.65
23536,7025825,27899,1200,A,718,240715,06437882,06291457,4906380,K56612,50,549.35,2890.85,4,77,90362.86
23537,7044361,27899,1200,A,718,240715,01740826,01528410,4433669,K39258,50,645.45,2890.85,4,77,90362.86
23538,7036704,27899,1200,A,718,240715,99748462,99630866,4263827,K33646,30,968.2,2890.85,4,77,90362.86
23539,6997230,27472,1200,A,727,284229,03521712,,4628173,K45924,50,9.36,72.14,6,38,38726.52
23540,7082096,27472,1200,A,727,284229,06507460,,4919155,P44934,50,12.33,72.14,6,38,38726.52
23541,7082108,27899,1200,A,728,284229,06764321,,4946583,K57402,50,10.25,742.44,5,35,39071.55
23542,6997228,27899,1200,A,728,284229,03182849,,4600651,K44710,50,45.26,742.44,5,35,39071.55
23543,7056939,27899,1200,A,728,284229,03039885,02949028,4573731,K43864,50,655.2,742.44,5,35,39071.55
23544,7103624,28033,1200,H5,721,242100,10335805,10028104,5182228,P69258,50,2516.44,6863.4,2,6,3789.1
23545,7126153,28033,1200,H5,721,242100,11345684,11166865,5346045,P77577,51,2648.88,6863.4,2,6,3789.1
23546,7126153,28033,1200,H5,721,242100,11345520,11166835,5346044,P77577,51,1698.08,6863.4,2,6,3789.1
23547,7092482,28271,1200,H5,521,242100,10057141,09673494,5186754,P66876,51,866.9,1733.8,2,5,840.97
23548,7096935,28271,1200,H5,521,242100,10721415,10666164,5302968,P74340,50,866.9,1733.8,2,5,840.97
23549,7080243,27909,1200,H5,742,242100,09345093,06650637,4863393,L134808,50,3180.34,3180.34,1,3,2776.84
23550,7051709,27896,1200,H5,849,242100,08297170,06397859,4842145,CP41130,36,1458.8,1458.8,1,6,4825.05
23551,7086166,11327,1200,W,35501,242100,08153444,02943915,K356310,C7542,50,3106.08,3106.08,1,3,2862.48
23552,7042174,11849,1200,W,29445,242100,08244748,08084228,K367714,C9085,50,576.72,1153.44,2,5,648.84
23553,7032606,11849,1200,W,29445,242100,07708739,03524636,K359939,C8180,50,576.72,1153.44,2,5,648.84
23554,6982090,27896,1200,H5,726,242100,98281950,,4094124,P90460,30,1520.82,4793.08,2,5,5773.02
23555,7044370,27896,1200,H5,700,242100,01260836,00940313,4294256,P8167,30,1316.3,6005.18,3,6,4282.26
23556,6999549,27896,1200,H5,738,242100,00980089,00962008,4294258,P8165,30,1069.78,2195.86,2,5,683.56
23557,6974307,27612,1200,A,755,316295,99257097,,4189603,A20827,50,397.65,397.65,1,11,10880.92
23558,7064363,25270,1200,A,721,316295,07370214,,5005560,754236,50,278.14,278.14,1,5,12833.72
23559,7105569,28197,1200,A,713,316295,11008072,10816080,5311455,869285,50,1737.17,1737.17,1,5,2753.88
23560,6965267,27883,1200,H4,858,316295,04778414,04450348,4693465,P29992R,50,1467.43,1467.43,1,6,1277.16
23561,6979428,28215,1200,A,747,316295,95427339,95425737,3833690,K19190$,50,875.16,875.16,1,4,1669.71
23562,7025463,25640,1200,A,841,316295,06731415,06649191,4928460,732087,51,104.12,1204.74,1,3,657.84
23563,7025463,25640,1200,A,841,316295,06797766,06648241,4928463,732087,51,1100.62,1204.74,1,3,657.84
23564,7008219,64012,1200,V,944,265228,V2085860,V2085860,,151219C,50,177.72,177.72,1,2,682.65
23565,7098939,85135,1200,UU,848,255747,10073468,06921860,4876099,C751611,50,575.46,575.46,1,3,546.69
23566,7069526,28145,1200,H5,945,255747,09467900,09378954,5180605,P65002,50,469.96,2319.19,1,5,2293.67
23567,7069526,28145,1200,H5,945,255747,09467894,09378954,5180605,P65002,50,371.07,2319.19,1,5,2293.67
23568,7069526,28145,1200,H5,945,255747,09467886,09378954,5180605,P65002,50,284.42,2319.19,1,5,2293.67
23569,7069526,28145,1200,H5,945,255747,09467903,09378954,5180605,P65002,50,476.27,2319.19,1,5,2293.67
23570,7069526,28145,1200,H5,945,255747,09467890,09378954,5180605,P65002,50,296.86,2319.19,1,5,2293.67
23571,7069526,28145,1200,H5,945,255747,09467898,09378954,5180605,P65002,50,420.61,2319.19,1,5,2293.67
23572,7127318,28226,1200,A,731,255747,09929300,,5205953,K71090,50,394.56,394.56,1,2,1104.77
23573,6978886,27472,1200,A,748,271990,00092615,99641247,4246663,K33638,30,1249.56,1249.56,1,15,10838.19
23574,7038429,27587,1200,H4,719,234100,07406959,06670587,4861530,0CP44050,50,405.55,1458.56,1,4,5931.33
23575,7038429,27587,1200,H4,719,234100,07406968,06670587,4861530,0CP44050,50,778.33,1458.56,1,4,5931.33
23576,7038429,27587,1200,H4,719,234100,07406923,06670613,4861530A,0CP44050,50,274.68,1458.56,1,4,5931.33
23577,7119091,28052,1200,H4,727,234100,09974970,08156542,4887877,P47249,50,634.6,1231.12,2,5,539.09
23578,7119083,28052,1200,H4,727,234100,08158338,,5023130,K63092,50,596.52,1231.12,2,5,539.09
23579,6966188,28142,1200,H4,711,234100,04166054,03661521,4535295,P26393,30,325.09,2238.6,1,2,3997.24
23580,6966188,28142,1200,H4,711,234100,04166070,03661521,4535295,P26393,30,510.1,2238.6,1,2,3997.24
23581,6966188,28142,1200,H4,711,234100,04166058,03661521,4535295,P26393,30,329.35,2238.6,1,2,3997.24
23582,6966188,28142,1200,H4,711,234100,04166075,03661521,4535295,P26393,30,563.96,2238.6,1,2,3997.24
23583,6966188,28142,1200,H4,711,234100,04166063,03661521,4535295,P26393,30,510.1,2238.6,1,2,3997.24
23584,7047971,28200,1200,A,758,234100,04204484,,4700533,R62522,50,761.04,761.04,1,3,677.33
23585,7014098,27341,1200,A,719,234100,05571899,05546107,4813077,L132924,50,452.27,452.27,1,3,1640.7
23586,7015903,27884,1200,H4,719,234100,03424583,03069700,4570714,P22395$,30,234.51,1525.75,1,1,1567.91
23587,7015903,27884,1200,H4,719,234100,03069661,,4570462,P22395$,30,1291.24,1525.75,1,1,1567.91
23588,6937508,27982,1200,A,890,268623,01296803,98505495,3802107,K29946,50,241.25,482.5,1,7,835.0
23589,7051930,28051,1200,H4,719,269926,08422049,08275885,5069477,K63678,50,885.29,885.29,1,3,1984.19
23590,7088794,83041,1200,A,521,269926,09786769,09616342,5169414,818249A,30,846.72,1854.69,1,2,3616.66
23591,7088794,83041,1200,A,521,269926,09786764,09616317,5169414,818249A,30,1007.97,1854.69,1,2,3616.66
23592,6978834,28040,1200,H4,975,269926,05742043,05266420,4802090,P37414,50,129.6,2808.65,1,6,3523.61
23593,6978834,28040,1200,H4,975,269926,04928175,04876045,4752118,P34456,51,1827.48,2808.65,1,6,3523.61
23594,6978834,28040,1200,H4,975,269926,05266405,,4802912,P37414,50,242.41,2808.65,1,6,3523.61
23595,6978834,28040,1200,H4,975,269926,04928175,04876045,4752118,P34456,50,609.16,2808.65,1,6,3523.61
23596,6986310,27983,1200,A,874KG,269926,04269880,,3820532,K48727,50,63.91,63.91,1,2,1460.51
23597,6947545,28222,1200,A,928,299221,04266877,03870636,4639750,K47093,50,210.67,210.67,1,4,1117.55
23598,6972849,27000,1200,A,869,299221,99804170,,4282462,501631$,50,939.08,2817.24,1,9,2440.16
23599,6972849,27000,1200,A,869,299221,99804170,,4282462,501631$,30,1878.16,2817.24,1,9,2440.16
23600,7007975,P40C,0600,PB,40C,233661,03382961,,,PAD,50,74.4,223.2,1,8,2967.09
23601,7007975,P40C,0600,PB,40C,233661,03382959,,,PAD,50,74.4,223.2,1,8,2967.09
23602,7007975,P40C,0600,PB,40C,233661,03382960,,,PAD,50,74.4,223.2,1,8,2967.09
23603,7015425,28051,1200,H4,729,232466,06800849,06073260,4870438,P42418,30,405.1,1236.62,2,10,9513.96
23604,7062091,28051,1200,H4,729,232466,07150692,06073266,4870438,P42418,50,426.42,1236.62,2,10,9513.96
23605,7015425,28051,1200,H4,729,232466,06800849,06073260,4870438,P42418,50,405.1,1236.62,2,10,9513.96
23606,7127498,28202,1200,H4,838,232466,10602384,,5272522,A52637,50,322.56,322.56,1,6,4852.2
23607,7015435,28051,1200,H4,726,232466,06987925,06286308,4898565,P43076,50,399.28,399.28,1,3,308.98
23608,7044747,27395,1200,H4,718,232466,00455797,99045074,4042810,P86094,50,740.96,1481.92,1,3,705.96
23609,7044747,27395,1200,H4,718,232466,00455797,99045074,4042810,P86094,30,740.96,1481.92,1,3,705.96
23610,7055558,25578,1200,A,753,232466,07339303,07302886,4874502,716711,50,155.7,366.92,1,3,366.92
23611,7055558,25578,1200,A,753,232466,07339305,07302886,4874502,716711,50,211.22,366.92,1,3,366.92
23612,7084588,28041,1200,H4,739,232466,09956030,09890499,5172363,P68085,50,1000.0,1000.0,1,3,2005.15
23613,7093173,27946,1200,H5,711,315820,00197052,99950658,4239501,P1544,50,489.51,14634.88,2,5,334.44
23614,7093173,27946,1200,H5,711,315820,00197064,99950658,4239501,P1544,50,657.03,14634.88,2,5,334.44
23615,7093173,27946,1200,H5,711,315820,00197130,99950626,4239501,P1544,50,362.7,14634.88,2,5,334.44
23616,7093173,27946,1200,H5,711,315820,00197108,99950569,4239498,P1544,50,317.33,14634.88,2,5,334.44
23617,7093173,27946,1200,H5,711,315820,00197114,99950569,4239498,P1544,50,472.34,14634.88,2,5,334.44
23618,7093173,27946,1200,H5,711,315820,00197082,99950658,4239501,P1544,50,994.64,14634.88,2,5,334.44
23619,7093173,27946,1200,H5,711,315820,00197059,99950658,4239501,P1544,50,657.03,14634.88,2,5,334.44
23620,7093173,27946,1200,H5,711,315820,00197097,99950569,4239498,P1544,50,236.28,14634.88,2,5,334.44
23621,7093173,27946,1200,H5,711,315820,00197125,99950569,4239498,P1544,50,629.37,14634.88,2,5,334.44
23622,7093173,27946,1200,H5,711,315820,00197075,99950658,4239501,P1544,50,989.28,14634.88,2,5,334.44
23623,7093173,27946,1200,H5,711,315820,00197105,99950569,4239498,P1544,50,273.04,14634.88,2,5,334.44
23624,7093173,27946,1200,H5,711,315820,00197070,99950658,4239501,P1544,50,834.19,14634.88,2,5,334.44
23625,7093173,27946,1200,H5,711,315820,00197086,99950569,4239498,P1544,50,144.99,14634.88,2,5,334.44
23626,7093173,27946,1200,H5,711,315820,00197090,99950569,4239498,P1544,50,217.48,14634.88,2,5,334.44
23627,7093173,27946,1200,H5,711,315820,00197122,99950569,4239498,P1544,50,606.06,14634.88,2,5,334.44
23628,7093173,27946,1200,H5,711,315820,00197128,99950569,4239498,P1544,50,665.73,14634.88,2,5,334.44
23629,7093173,27946,1200,H5,711,315820,00197698,99950601,4239498,P1544,50,1087.88,14634.88,2,5,334.44
23630,6987513,28074,1200,A,727,286199,03811310,,4663748,A32743,50,435.52,435.52,1,2,740.06
23631,7049151,27621,1200,A,767,227336,07369654,07058085,4956532,A40819,30,93.85,93.85,1,25,56900.68
23632,7021667,27738,1200,A,851,290828,97724060,,,K25607,30,588.24,588.24,1,1,755.14
23633,7043209,27565,1200,C1,718,249220,08037665,06041034,4818434,L133824,50,530.64,530.64,1,4,1395.48
23634,7116694,28028,1200,H4,828,249220,10209631,,5243687,P70411,30,1016.09,1016.09,1,8,19524.69
23635,7073902,28031,1200,H4,729,249220,02043060,,4457673,P15554,30,1170.25,1908.78,1,5,14530.34
23636,7073902,28031,1200,H4,729,249220,05820666,05698442,4671842,P39882,30,260.45,1908.78,1,5,14530.34
23637,7073902,28031,1200,H4,729,249220,02043063,,4457673,P15554,30,478.08,1908.78,1,5,14530.34
23638,7054576,27772,1200,C1,959,249220,08771561,07515948,4882240,P52082,30,285.24,285.24,1,8,5134.86
23639,7132592,27998,1200,C1,721,249220,00447116,,4281570,L118155,50,353.86,353.86,1,10,4779.83
23640,6958147,28176,1200,C1,948,249220,03104579,98723116,4144157,L110607,50,1092.16,1092.16,1,4,3434.11
23641,7079504,28053,1200,H5,722,249460,07515541,06751884,4928096,L137275,50,604.87,604.87,1,4,1271.15
23642,7122601,28171,1200,H5,809,249460,11551561,10260722,5220162,P70760,50,903.76,1905.64,2,5,769.24
23643,7116151,28074,1200,A,859,249460,10959288,10914529,5251498,A53711,50,126.02,126.02,1,7,2486.76
23644,7106722,28080,1200,A,738,249460,10916204,08702333,5103419,810187,50,120.04,320.35,3,14,3448.86
23645,7091639,28080,1200,A,738,249460,10152697,08703163,5103424,810187,50,120.04,320.35,3,14,3448.86
23646,7123310,28040,1200,H4,949,249460,09096103,08995570,5115589,P61622,30,497.1,497.1,1,2,1029.69
23647,7068250,83060,1200,A,949,249460,07089587,,4968565,752179$,50,146.17,146.17,1,4,801.9
23648,7127828,28080,1200,A,499,249460,11046306,10869732,5322705,851850,50,234.61,355.33,2,4,300.97
23649,7107198,28080,1200,A,499,249460,11046306,10869732,5322705,851850,50,120.72,355.33,2,4,300.97
23650,7076971,27909,1200,H5,717,249460,08466436,08414333,5062876,P58271,50,961.87,4888.7,3,6,6666.39
23651,7061480,27909,1200,H5,925,249460,00957381,00802095,4334884,L118663,50,1031.23,1031.23,1,4,1968.06
23652,7124208,25640,1200,A,719,249460,11545860,11104805,5342341,869420,50,152.67,152.67,1,7,1119.65
23653,7096522,27960,1200,A,711,249460,10324444,10057186,5222081,K71978,50,1356.26,1356.26,1,5,1731.03
23654,6967962,27913,1200,H5,979,249460,02454010,01913887,4466804,L123834,30,860.41,860.41,1,4,5395.83
23655,7006837,27895,1200,H5,828,249460,07180282,06649307,4850135,L134718,50,130.14,919.22,1,5,786.08
23656,7006837,27895,1200,H5,828,249460,02977044,01509611,4408978,L123054,50,789.08,919.22,1,5,786.08
23657,7057870,27688,1200,H4,718,249460,08131433,08067134,5042169,K62590,30,4894.29,4894.29,1,1,4533.05
23658,7015038,27574,1200,A,148,249460,06974581,06522057,4906197,A39361,50,78.48,78.48,1,3,331.49
23659,7122529,28080,1200,A,721,249460,11214044,10752608,5302429,868149,50,1131.59,1569.98,3,10,1631.1
23660,6962183,28206,1200,H5,937,249460,01322306,00023643,4280865,L116095R,30,883.09,883.09,1,2,1707.34
23661,6957609,27085,1500,A,385,249460,04465007,04430002,4340330,C663172,50,127.58,127.58,1,4,893.87
23662,6958197,27962,1200,A,959,249460,04496682,04325736,4698127,K48919,51,956.16,956.16,1,8,1597.03
23663,7131429,27953,1200,A,668,249460,11411725,10065449,5023949,A43264,50,129.6,129.6,1,5,465.43
23664,7120884,27960,1200,A,718,249460,10151618,09118522,5091923,K67631,30,341.98,683.96,2,4,606.23
23665,7075517,27960,1200,A,718,249460,09220048,09118490,5091922,K67631,50,341.98,683.96,2,4,606.23
23666,6967243,27583,1200,H5,859,249460,01958024,01381496,4423490,L122926,50,824.2,824.2,1,4,2931.57
23667,7000497,27344,1200,A,843,385261,02651989,02054640,4466270,K41044,30,702.46,702.46,1,1,412.64
23668,7012168,64024,1200,V,T865,244830,V2433205,V2433205,,170214A,51,511.86,511.86,1,4,1521.06
23669,7084312,27389,1200,H5,727,232595,86956295,86574920,2689490,L62527,30,351.12,846.28,1,1,619.93
23670,7084312,27389,1200,H5,727,232595,86956302,86574920,2689490,L62527,30,495.16,846.28,1,1,619.93
23671,6996816,27752,1200,H4,979,326069,05846317,05303690,4684224,L130452R,30,247.45,875.7,1,2,1037.48
23672,6996816,27752,1200,H4,979,326069,05846320,05303690,4684224,L130452R,30,266.58,875.7,1,2,1037.48
23673,6996816,27752,1200,H4,979,326069,05846325,05303690,4684224,L130452R,30,361.67,875.7,1,2,1037.48
23674,6967759,27611,1200,A,758,326069,04933787,04801671,4760737,A35374,50,122.12,211.22,1,4,1577.89
23675,6967759,27611,1200,A,758,326069,04933766,04801671,4760737,A35374,50,89.1,211.22,1,4,1577.89
23676,7033998,27932,1200,A,917,326069,07605923,06728662,4883417,P46408-1,50,269.16,552.49,1,3,524.15
23677,7033998,27932,1200,A,917,326069,07603435,06728662,4883417,P46408-1,50,283.33,552.49,1,3,524.15
23678,7124529,28187,1200,H4,887,265556,02616748,,4449680,P19109,50,404.24,404.24,1,2,55.2
23679,7014645,68502,1200,V,LTD14,242261,6C116319,6C116319,,31515803,50,646.42,646.42,1,3,679.62
23680,7043686,27047,1200,A,858,250908,07962383,07429173,5009229,768798,50,127.7,261.49,1,3,234.65
23681,7043686,27047,1200,A,858,250908,07962386,07429173,5009229,768798,50,133.79,261.49,1,3,234.65
23682,7013734,25220,1200,A,671,250908,06390040,03802561,4659766,617782,50,30.72,30.72,1,8,2994.11
23683,7101494,59163,1200,A,442,250908,09599407,,5192574,A48981,50,800.0,1078.97,2,5,1907.58
23684,7096231,59163,1200,A,442,250908,09599407,,5192574,A48981,50,278.97,1078.97,2,5,1907.58
23685,7129361,28312,1200,A,742,250908,11716050,08616303,5094649,A45694,51,1025.28,1025.28,1,3,922.76
23686,7123785,27651,1200,H4,711,250908,11269157,10355730,5249540,P70778,50,225.36,225.36,1,5,2871.32
23687,7095987,27932,1200,A,849,307016,08899296,,5040595,K66443,50,37.71,37.71,1,24,28855.31
23688,6985942,27883,1200,H4,938,306803,05360610,04977741,4779344,P35504,50,1579.16,1579.16,1,7,3501.85
23689,7046299,27780,1200,H4,858,306803,06778315,05537574,4782770,L132993,50,316.01,316.01,1,3,2632.36
23690,7127021,26402,1200,A,848,306803,08176216,,5064269,778909,50,224.64,224.64,1,3,213.41
23691,7011781,27532,1200,A,989,306803,06023594,05798456,4814555,A36968,50,896.72,1793.44,1,3,1252.59
23692,7011781,27532,1200,A,989,306803,06023594,05798456,4814555,A36968,30,896.72,1793.44,1,3,1252.59
23693,7067319,28263,1200,H4,949,306803,07303488,07089692,4943599,PP48496R,30,1238.04,1238.04,1,2,2404.64
23694,7002669,27780,1200,H4,713,306803,05303489,,4782771,L135145,50,1930.31,1930.31,1,3,3445.2
23695,7118107,27952,1200,A,929,231864,10699264,,5272609,A52737,50,849.89,1294.0,2,19,16337.7
23696,7126332,27952,1200,A,929,231864,10969336,,5313595,A53974,50,324.88,1294.0,2,19,16337.7
23697,7118107,27952,1200,A,929,231864,10699334,,5272609,A52737,50,119.23,1294.0,2,19,16337.7
23698,7004804,92760,1200,UU,558,63936,06492062,,4919168,734675,50,448.57,1317.74,1,3,9715.63
23699,7004804,92760,1200,UU,558,63936,06492010,,4904782,734675,50,869.17,1317.74,1,3,9715.63
23700,7143723,27896,1200,H5,738,262619,12309471,12094748,5386792,P84704,50,961.64,961.64,1,3,549.76
23701,6971592,PSG7,0600,PB,716,339864,05129368,,,PAD,51,68.7,412.2,1,6,2252.4
23702,6971592,PSG7,0600,PB,716,339864,05129367,,,PAD,51,68.7,412.2,1,6,2252.4
23703,6971592,PSG7,0600,PB,716,339864,05129366,,,PAD,51,68.7,412.2,1,6,2252.4
23704,6971592,PSG7,0600,PB,716,339864,05129370,,,PAD,51,68.7,412.2,1,6,2252.4
23705,6971592,PSG7,0600,PB,716,339864,05129369,,,PAD,51,68.7,412.2,1,6,2252.4
23706,6971592,PSG7,0600,PB,716,339864,05129371,,,PAD,51,68.7,412.2,1,6,2252.4
23707,6973310,28045,1200,H4,879,331065,04861906,04502874,4732864,P32216,50,510.95,510.95,1,3,510.95
23708,7095225,27229,1200,A,751,227049,09280164,,5139925,A48195,51,1333.61,1333.61,1,16,89913.61
23709,7019292,27899,1200,A,741,227049,04048222,,4666528,K47380,50,874.14,874.14,1,10,42613.84
23710,7083086,27001,1200,A,979,234301,09502282,09446255,5122244,819773,50,367.27,367.27,1,2,550.73
23711,6906185,26594,1200,A,762,258013,93305697,,3457113,A3470$,30,1595.97,3191.94,1,4,4087.41
23712,7068551,28315,1200,A,859,226391,08502503,,5002467,A45710,50,282.24,282.24,1,8,38904.48
23713,7066723,26594,1200,A,705,333595,08339090,,5084919,A45180,50,255.42,255.42,1,6,3513.76
23714,6965850,27951,1200,A,758,333595,04826485,04607683,4737476C,K49984,50,748.44,748.44,1,23,18715.93
23715,7016125,27512,1200,A,851,333595,99142245,97026920,3982597,A14748,30,379.26,379.26,1,1,725.45
23716,7118088,27942,1200,C1,858,249220,11069712,10667777,5232474,P74410,50,1867.02,1867.02,1,3,1448.15
23717,7100441,27001,1200,A,575,238677,07339782,,4854765,717367,34,1242.82,2199.6,1,1,2027.86
23718,7100441,27001,1200,A,575,238677,07339802,,4854769,717367,34,956.78,2199.6,1,1,2027.86
23719,7148346,28254,1200,H4,761,283140,12594245,12552455,5464124,P87535,50,272.23,272.23,1,3,3077.66
23720,7105051,64024,1200,V,T830,228314,V2492578,V2492578,,170424B,50,153.04,153.04,1,2,420.81
23721,7059557,64012,1200,V,993,249177,V1941151,V1941151,,V1941151,30,802.66,802.66,1,2,1721.72
23722,6965867,67300,1200,V,58006,260023,04862563,6A291041,,40531840,51,246.6,246.6,1,3,310.72
23723,7090603,PSC1,0600,PB,SMART,239904,09342254,,,PAD,50,61.8,556.2,1,11,2684.1
23724,7090603,PSC1,0600,PB,SMART,239904,09342253,,,PAD,50,61.8,556.2,1,11,2684.1
23725,7090603,PSC1,0600,PB,SMART,239904,09342257,,,PAD,50,61.8,556.2,1,11,2684.1
23726,7090603,PSC1,0600,PB,SMART,239904,09342258,,,PAD,50,61.8,556.2,1,11,2684.1
23727,7090603,PSC1,0600,PB,SMART,239904,09342256,,,PAD,50,61.8,556.2,1,11,2684.1
23728,7090603,PSC1,0600,PB,SMART,239904,09342261,,,PAD,50,61.8,556.2,1,11,2684.1
23729,7090603,PSC1,0600,PB,SMART,239904,09342255,,,PAD,50,61.8,556.2,1,11,2684.1
23730,7090603,PSC1,0600,PB,SMART,239904,09342260,,,PAD,50,61.8,556.2,1,11,2684.1
23731,7090603,PSC1,0600,PB,SMART,239904,09342259,,,PAD,50,61.8,556.2,1,11,2684.1
23732,6973973,PSC3,0600,PB,SMART,298673,05433930,,,PAD,50,54.2,54.2,1,3,415.0
23733,7090254,27643,1200,A,833,242365,10291690,10111428,5219634,K71800,50,933.12,933.12,1,4,1631.85
23734,7129048,28180,1200,A,748,251133,09012864,,5123171,A47316,50,25.26,55.96,2,4,7667.64
23735,7095450,28180,1200,A,748,251133,09012844,,5119850,A47316,50,30.7,55.96,2,4,7667.64
23736,7059455,27674,1200,A,738,251133,07796436,,5033866,K61589,50,18.13,511.71,9,17,28056.88
23737,7036444,27674,1200,A,738,251133,07370237,,4947366,K59669,50,20.78,511.71,9,17,28056.88
23738,7039623,27674,1200,A,738,251133,07370227,,4947365,K59669,50,19.93,511.71,9,17,28056.88
23739,7148757,27674,1200,A,738,251133,10285257,,5218612,K73119,50,29.81,511.71,9,17,28056.88
23740,6968187,27674,1200,A,738,251133,03602046,,4587822,K46195,50,33.18,511.71,9,17,28056.88
23741,7051815,28180,1200,A,737,251133,07513535,,5014087,A42234,50,19.93,155.93,5,13,34140.58
23742,7129056,28180,1200,A,737,251133,11151748,,5334858,A54621,50,21.69,155.93,5,13,34140.58
23743,7121751,28180,1200,A,737,251133,09675628,,5170299,A49366,50,43.29,155.93,5,13,34140.58
23744,7091599,28180,1200,A,737,251133,09232538,,5145800,A47915,50,28.77,155.93,5,13,34140.58
