,PC1,PC2,PC3,PC4,PC5,Claims,Pred,Score,Index
24169,-1.538601227841148,-0.1433734393928422,-0.17634545956661918,-0.046610451929639675,0.19185997209444297,1,0,0.7179723362188293,tst
6620,-0.9703868221624105,-0.21571311314546904,0.318833302256136,0.3184317249948375,0.3128148547889408,1,1,0.7017752073691707,tst
13916,-0.9826083320128755,0.02380390770137213,0.14384576943654392,0.3260429609254258,0.03765549532833855,0,1,0.7014156143793909,tst
5417,-0.34300262164996065,-0.3590788298324006,-0.08329968077552492,-0.3530477277204921,-0.135152501795305,1,0,0.717398325666645,tst
16228,-0.23480115420931466,-0.0009718244310913967,-0.37075023501657256,-0.47666073880848764,-0.039845522981351265,1,0,0.722480835639666,tst
31599,-0.31213867035477627,0.6123590453878507,-0.4326875920068002,1.076475741408498,0.5705361549422093,0,0,0.7130230732380431,tst
11332,3.2703279978268887,-1.451805139882155,-0.6682734026287008,-0.45343279231747813,-0.18938813061385928,0,1,0.702756460514001,tst
9187,-0.8447221102569409,0.15929094861059975,-0.33161993757561653,-0.1633403989863798,0.5233936622943558,0,0,0.7194790735855494,tst
29709,0.03282651257078366,-0.20679368008898777,1.9600969150295824,-0.7485524745499991,1.7835262001151566,0,1,0.7057237593026505,tst
5451,-1.7581693184548977,0.22672975953434407,0.12807768326603403,-0.3779105245683907,0.1135656428790381,1,1,0.7071677910255562,tst
16364,1.4157458760022794,-0.5193193895778218,-0.7404103284934825,-0.1788063878249749,0.10560738572195594,1,0,0.7116293971364382,tst
13200,2.4415415868905628,-1.0981554648753566,1.494253627612626,0.3637447606964757,1.3494331036898612,1,1,0.6955551130539271,tst
21449,-0.6312166621690497,0.29637362165802583,-0.4140207752330649,0.1608950705058326,0.01184496665653533,0,0,0.7135321967135707,tst
10140,-1.6750452714830297,0.20609308904413579,-0.2106917870878189,-0.34235433125479925,-0.3022842131028209,1,1,0.7065321770804448,tst
6105,-0.6564340514845574,-0.321385650978625,0.2841929657355198,0.23432804707125485,-0.7247249511417334,1,1,0.7004337451752101,tst
26995,-1.0423681353064773,0.16705126523870678,0.4574267210526248,-0.44853230125843074,0.4285940985908773,1,1,0.7032180186599264,tst
2374,3.89597165948014,-1.6013247419228693,5.093722290180366,-0.7948803362745164,0.5587451467533318,1,1,0.6962850995419949,tst
5099,-0.2474008794325728,0.10057523185188708,-0.38287202794695346,-0.27447943816714243,0.06437933897266582,0,0,0.7180662258535762,tst
28460,-0.8455678551659599,0.11311045738467378,-0.1628212682753176,-0.41373680164280424,0.28607173169092565,1,0,0.7154409226935557,tst
15880,-0.2365474148778843,-0.5404563943180531,-0.12116257886212899,0.2715722763507339,0.39793546056644424,1,1,0.7102181134575869,tst
30649,-0.27550820606442283,0.07382926023187096,-0.3611770230219978,-0.26978400431335603,0.16038430360692588,0,0,0.7184383065422731,tst
6851,-0.6674396744113924,-0.39234190864227175,0.3452151974063946,-0.06502522616263386,0.05425136689927071,1,1,0.7033580245235198,tst
10150,-0.5730740489424527,0.17438273448189612,-0.42119229854281637,1.2378166343986379,0.6757866895394402,0,0,0.7225049419663045,tst
16912,-1.5375066463258342,-0.554201018428444,-0.16520567670076822,-0.0005413966399093259,0.39413190234763323,1,0,0.7261815274965566,tst
14186,2.3647334863448295,-0.5249776840425123,-0.3831340153856361,-0.6359521439259166,-1.8389439524378932,1,0,0.7189470472122577,tst
7413,-1.1401851427164005,-2.2743529480017015,5.204117145041621,1.8790581886759872,-2.3402718577397903,1,1,0.6840391934649172,tst
20032,3.4530359421752643,-0.07379883290863072,-0.9432205712757482,1.9604415541724607,-1.150043576236502,0,1,0.6932797103374817,tst
3655,-0.2655602317574189,-0.001722128956402095,-0.13808692680516163,-0.4275133218249878,0.3423342498321633,1,0,0.7144277479747456,tst
19419,-0.23171554631149255,0.801331369935608,-0.3721655835522002,-0.6733928148156955,-0.3005088317552003,1,1,0.7065321191245794,tst
24842,-0.4720577141885161,0.08661241619093996,-0.2298363398779563,-0.027419581568321125,0.5578120565728504,1,0,0.7131910476151355,tst
5160,-0.3420373113871324,0.26879567234056945,-0.3757479868301426,0.13189821033339388,0.4169871357704536,0,0,0.714032600835766,tst
16547,-0.41619207977817785,0.2508893660478311,-0.09865230251679298,0.08549252092154497,0.12346845505127522,0,1,0.7036028800797312,tst
1747,1.443332698942841,-0.46110200923749173,-0.20098374711236683,-0.8058049163487201,-1.2340349597245515,0,0,0.7257956880411164,tst
24273,-0.3197226352080297,0.2464081343983072,-0.3367652876706689,0.4984470831158156,-0.015393078547444634,0,1,0.7078791590996807,tst
24981,-1.4070729660894878,-0.1658658807497553,-0.17450746741715517,-0.07215826846623453,0.18083930114512548,0,0,0.7188978016829368,tst
25540,-0.3959809133512329,0.2264227600291752,-0.3337309242195637,0.18091227214340486,0.6021096832147881,1,0,0.7143437998129504,tst
25065,1.6405341086146883,-0.7949600749153597,0.564715993818966,-0.4734046761508985,-0.7554106895646617,0,0,0.7140628758610224,tst
11270,2.5945118223751136,0.19728678874969768,-0.35069435073946464,1.269528820321406,0.5266314207521092,1,1,0.702941139106625,tst
5214,-0.9798096134199216,-0.22451181161212844,-0.2234316218667853,-0.19924331636402007,-0.1158216550835102,1,0,0.7202881860575849,tst
21508,-0.8649153103950702,0.14288527598605588,-0.31694625599547205,-0.2020166206647235,0.5328427186096262,1,0,0.719519159014092,tst
11858,-0.7890859126101825,-0.3020591522659602,-0.22412761954639396,0.10095078551411138,0.30563192364532465,0,0,0.7180773061061926,tst
24095,-1.2125559332678175,-0.2509023830712581,-0.0756742545798937,-0.06183085267232929,0.28749528451788003,1,0,0.7166427029398836,tst
19288,-1.7935006097295518,-0.10349629240849574,-0.19641676324862342,-0.040431835192843164,0.10328348743794812,1,0,0.7138217295314971,tst
5862,-1.3463572996524664,0.099405650754646,-0.1445843239623944,-0.4072686759114357,-0.3025205485302337,1,0,0.7126618090731879,tst
14115,-0.9074252461133968,0.13268401060394744,-0.21404276370076425,-0.3655985176057816,-0.24775960290036414,1,0,0.7141095838605861,tst
32008,-0.22956667815945941,-0.020091478737895154,-0.157535295854523,-0.4378790844684895,0.05671970995544265,1,0,0.7156458106949626,tst
31728,-0.82046943814266,0.09283490608690098,-0.19645017012881652,-0.4790917055981651,-0.04682180157037623,1,0,0.7173364016040177,tst
13290,-0.6319713612384474,0.12930539208027927,-0.3646228949133575,-0.14113430715797326,-0.02656463578734513,1,0,0.7168214583518219,tst
133,0.1515145538112025,0.17224399139376995,0.37010108817312987,-0.2444587731473489,0.10349465141985333,0,1,0.7033855968240735,tst
15770,-1.0330160545665699,0.016285423842552833,-0.07709986295508096,-0.22616143462746682,-0.3496007123153428,1,1,0.7092163819516725,tst
11072,-1.0085188981095106,0.3965120305746857,-0.3147358573165385,0.35241132300743444,-0.11096515965299805,1,1,0.7092204692286668,tst
5411,1.4017375561262377,-0.06278918741155214,0.6059061604203584,-0.5714668696382595,1.8260886056642585,1,1,0.707625225306869,tst
19974,-1.1354259368162045,0.10472704089969545,-0.15309456029311327,-0.35252794560023504,-0.26382228606961,1,0,0.7126438825804358,tst
22159,-0.9004998493128814,-0.6330680229169172,0.3395714983986933,0.06349448334144579,-0.5708729511743323,1,1,0.7062488135007741,tst
11826,2.6480825723970254,-2.0781295800881185,-0.7454840393001646,-0.40412053137955695,-1.002767660645489,1,0,0.7140482972065877,tst
12553,-0.7176394610882383,0.14337215980882,0.6908862233655741,-0.22752578257903514,0.9637794543171565,1,1,0.69973969586956,tst
2551,1.676971012623775,0.6308646246263918,-0.6045775420448711,-0.5967118218563523,1.2858285792355701,1,1,0.7009734294812423,tst
27330,-0.8075081133225623,-0.10037736088731752,0.23629840156182635,0.03773006416553925,-0.06474578876507096,1,1,0.701340196227562,tst
2066,-1.3993773319658942,0.15648247671269191,-0.13247167579285268,-0.2993376341439705,0.07636096144176685,0,0,0.7128289251920499,tst
11017,0.8645430556276654,-0.6561957788933982,-0.6535899766168218,-0.676744650476681,-1.4388043903500825,0,0,0.7223937291397602,tst
10149,-0.9447584467915909,0.11513864615401635,-0.39734831088215283,1.0066766534503846,0.5424826650093441,0,0,0.7249986401834103,tst
4665,-0.09998318855387382,0.166073052413645,-0.30532508931414243,0.33079361346969,0.1222260144133384,1,1,0.7074305151762259,tst
22796,-0.8250236545580626,0.15118225446167816,-0.3072179804125814,-0.10942607895314284,0.4667096537910929,1,0,0.7178244033337741,tst
3960,-1.5710801807803119,-0.22232534541956772,0.13310011010161793,0.5206741034430917,0.21171307696895186,1,1,0.7061359958599994,tst
16923,3.0377719220335186,2.8853195538260215,0.8237459149165383,-1.6859728494697392,1.4449297211584755,1,1,0.6907800384101542,tst
1123,0.7885457366421551,-0.22218922752087894,-0.29250590992086684,0.5307580910572715,0.7476484019637047,1,0,0.714044705378919,tst
8341,-0.5018938936961689,-0.1403705711828815,-0.12641060583025748,0.08203900035459957,0.05058267512604708,1,1,0.7098895914735003,tst
17463,-0.45061130810053585,0.10258685416218989,-0.08071872581870967,-0.4338061904721125,0.06297419145024771,1,1,0.7115591971900902,tst
16835,-0.4397497568923606,-1.26373894708796,-0.12168471809949429,-0.18690400061112714,-0.7104631258996932,1,0,0.7135259798397826,tst
14463,-0.3906318003537063,0.09487380005862191,-0.07890042909015793,-0.37774314484591437,0.09158396441559881,1,1,0.7106773182711825,tst
19056,-0.784924751192484,0.19638459537239417,-0.39759367790527655,-0.09155326104389369,-0.07668634674242075,1,0,0.7167622007879421,tst
8147,-0.09167028559085423,0.04416322354774234,0.21421818899558448,-0.3508506444919307,0.5384641804469051,1,1,0.7054177014379599,tst
30225,-0.5383429309666394,0.233723093344558,-0.08700587746539698,0.03678869561237727,0.18172059847835606,1,1,0.7045410633269059,tst
26300,-0.0662692902982186,0.2231230509002665,0.22725017638098405,-0.2758635957459951,0.3261771644196119,1,1,0.7036743437010593,tst
23988,-0.46070904982506117,-0.3275129191472066,-0.3687048376745468,-0.2450552467104344,0.1720888993841033,1,0,0.7258618687509896,tst
14560,-0.6213922732892916,0.9682407142578795,-0.38616943447534935,-0.3839050806044445,-0.41254249610303523,1,1,0.7024991194747695,tst
24435,-1.3512901880913424,2.8287138982751396,-0.1312526644709883,-1.3438520441133222,-0.8862548149425044,0,0,0.7265745915137218,tst
6345,-1.5362891997006474,0.3133668335896035,-0.12262199449995984,0.18840922342425442,0.25700301694529754,1,1,0.7054284205133986,tst
15686,-0.6653620698911555,-0.14622507371534887,-0.3943548134713793,0.04787278406834418,0.07830159265101556,1,0,0.7220137114798075,tst
5073,2.3582928851609983,-0.4936673900379483,-0.457667942692388,-0.891476839426324,-1.224477951828588,1,0,0.7152566398905786,tst
31371,-0.6314211804579167,0.4637100270708214,-0.41700814114173845,0.6461798798791152,0.4284606550548299,1,0,0.7158698426889252,tst
11803,-0.4975503454984863,-1.4506533029103281,0.04338550432993931,0.43588875002487687,0.6151808598014424,1,1,0.7018846768131434,tst
2029,-0.1714935317195804,-0.34983322964711394,0.7640993369525438,1.5050480421028898,-0.2879696310515503,1,1,0.710693744419712,tst
6657,-0.21973674759053352,0.061222589164432344,-0.22333337187568342,-0.43425746998590753,-0.197136619229602,1,0,0.7153570468011454,tst
22136,3.129288510215916,-1.2981210945363566,-0.1607342076978377,-0.2535807853854274,-0.2849969796869396,0,0,0.7148711244118617,tst
12434,-1.2722080014485375,0.12525206591026192,-0.11444612319824982,-0.3276416689476723,0.11081336889089051,1,0,0.7136949795689678,tst
8163,2.4786733889603925,-0.3256798023782921,0.5423031850730415,-0.5679497846248275,-0.42848025109801763,1,1,0.7075644675797069,tst
8128,-1.4230787400143663,0.3494085680107806,-0.20664830156636202,0.06473205148457216,0.12103422329416909,0,1,0.7071315045811467,tst
25077,-1.1441500368458728,-0.0862558463206493,0.3733909925074557,0.37333826477605075,-0.1336420068076467,1,1,0.6985268079427122,tst
31499,-1.0774091029911483,0.8688736257131031,-0.22790673709437592,-0.8187535624025599,-0.8817057026645235,1,1,0.711301910859037,tst
26877,1.793783460326166,-0.1945644669799463,-0.5768048713845726,-0.138696606627396,1.5360064925518555,1,1,0.7109110449100244,tst
27471,-1.2945771128495478,-0.9943778763640988,1.9568056327676127,0.9144581862375932,-1.568855520744205,0,1,0.706422087446552,tst
2055,-1.2739709941598882,0.38242861037327,1.298289380665181,-0.30971473286555135,0.4352993097016192,0,0,0.7125134396880046,tst
30047,-1.4902858590479477,0.16450338220917737,0.13007759004488856,-0.42917438497538996,-0.1331784174114534,1,1,0.7083347241102279,tst
13094,-0.6800648520234557,-0.8627371149302461,0.1977321595873893,0.822444451297857,0.333576586114012,0,1,0.7039710368505133,tst
17540,-0.8790251993624694,0.06397536808507737,-0.14034779304765496,-0.31089475633784197,0.07633283508166956,1,0,0.7137946265670506,tst
19858,3.412409047996883,-1.216611857547887,0.20170217757014844,-0.28617008433407415,-1.1002720041454581,0,0,0.7198200379171468,tst
28227,-0.17543484547566823,0.01551870573902694,-0.680613813457193,-0.09257633974739805,0.2013206471505275,1,0,0.7284359761949358,tst
10848,-0.9657878451497605,-0.1646864362589887,-0.18232906837534418,0.23285413755842996,0.24404769578370886,1,0,0.7152204632824664,tst
9961,1.4923540899679941,-0.04877355337528387,-0.6622716977684491,-0.26244711025313544,0.47844540681877284,1,1,0.711257388355293,tst
29012,2.4107171719678386,-0.6223949261913525,-0.18900276368957164,-0.006075933148756549,-1.3905276161816937,0,0,0.7123222865872859,tst
21466,-0.44764929605125553,0.24798837643698404,-0.34372778474106913,0.3086221884723088,0.31536076356177584,1,0,0.7122584930184181,tst
32642,2.4898843991536217,-0.389946757164415,-0.5324840314347782,-0.15335843314348627,1.2210630080467604,0,0,0.7150437921868776,tst
9910,-1.3233215515594452,0.1497013036134921,-0.23001908194663054,-0.35375729759425795,-0.6776468972860987,1,1,0.7069692477881473,tst
25028,-1.0502911567236002,0.2922366428431077,-0.24052888840179984,-0.012531852554149655,-0.16924767562090398,0,1,0.7078511560604303,tst
26487,-1.0103423326789183,-0.1600869752565193,-0.3842361149251071,0.12264443152822196,0.12221363384235043,1,0,0.7241910736344837,tst
29287,-0.4532354239561357,-0.33002809861189186,-0.42677500472809193,-0.23819401814219782,-0.44552893626084306,1,0,0.7242023341195094,tst
15443,2.676812563287503,0.393626937232535,-0.5569882191538607,-0.6858518744108766,1.2519889015702872,1,1,0.706111856211968,tst
24728,-0.45679853143845955,0.3009709386247019,-0.41929854597232596,0.21327782934900585,0.06050298210529203,1,0,0.7122929711799849,tst
12294,-0.7255457512592437,-0.24679409957713708,0.2923255442972861,0.28439213043642414,0.0856248869626478,1,1,0.7007082538121682,tst
3282,-0.5529262403314797,-0.05377789469681369,-0.15283215816553053,-0.12884397035927686,-0.18339112212391437,1,1,0.711166775659307,tst
8471,-1.1822597537213482,-0.2013294289768151,-0.17529810980395014,-0.19374024931726536,0.3839111529529028,1,0,0.7209465927710881,tst
15831,-1.6470938586708759,0.30991838623907747,-0.168318509612201,-0.10148421583815016,0.29135664369246284,1,1,0.7089114393954645,tst
2588,0.5286836068247336,-0.22747883720230255,-0.4006464726664867,-0.31306501635047096,-0.7580685344304217,1,0,0.7178894687067555,tst
2709,-1.6075405109143293,-2.355988666075704,0.8473597401137218,1.2017887014173672,-0.5960295137244747,1,0,0.7197253794783434,tst
13462,-0.7461133865529174,-0.2890513270722362,-0.02569797907318867,0.699068085785896,0.4393099521693564,1,1,0.7094635467368072,tst
8981,-0.34936278952672906,-0.5092985234736334,0.5149065042795771,-0.014778402402347453,0.7966388706062422,1,1,0.6983073505182561,tst
23870,-1.4788384021703476,-0.540704356989978,-0.14940145653014658,0.05816492265071333,0.5722007143313103,1,0,0.7239806538692142,tst
2282,-1.522567618676448,-0.808491262610446,1.7873134095119891,0.8503173773156932,-0.926500500181206,0,1,0.7035460289282793,tst
7446,-0.6575062584856505,-2.4624300624084685,3.6919094744274257,2.0191934336888164,-3.287653659363948,1,1,0.7049982461056521,tst
10232,-1.0257956083516697,-0.1151315695100724,-0.23926900252226022,0.07767592967393563,-0.02572837134935186,1,0,0.7164140585597278,tst
30137,3.2574915039619285,-0.1871530318671698,-0.7109291766369508,-0.8971099051514919,-0.02199729994123083,0,1,0.7063474732537186,tst
15261,-0.8443066426811026,0.10693567136383668,-0.29395919907984175,-0.2214250861495666,0.42894903908673193,1,0,0.7189035981568744,tst
7436,-0.834785684561646,-2.4636440911538187,3.6988962757761925,1.9811257702449372,-3.318930142961199,1,1,0.7042637960533322,tst
32507,2.2911548954122787,-0.8827505054222343,-0.45914630864329253,-0.7059413382409442,-1.6470282226259145,0,0,0.7201722760219188,tst
20897,2.190570208638533,-0.3560498426244031,-0.40401495636058765,0.08016941218792328,2.1166699856699913,1,1,0.710135737032479,tst
6308,0.520487166680991,0.2938556930699933,-0.720927270820769,1.5666011485003906,2.0178912604200328,1,0,0.7138893915541356,tst
25745,-0.42541799684016157,1.0736877981215525,-0.32932364358684196,-0.13634671406400795,0.2657543263054554,1,1,0.7037972932545634,tst
3573,-0.7539639431218842,-0.5464856420818449,-0.1870368660264146,0.2876953421565126,0.2089538807126476,1,0,0.7162239985096697,tst
13741,3.106942571118108,-1.089409220656296,-0.10526488048307857,-0.41866573922977046,0.2448860366508454,1,1,0.7089037162538736,tst
32010,-0.3105009669298425,-0.284904487991147,-0.36070567760340516,-0.019416499833898888,0.1703966261356929,1,0,0.7204066033082578,tst
3845,-1.1007122179251005,0.12657582502522272,-0.17442014112991558,-0.16287091069997597,-0.26525815674867115,1,1,0.7095486026680795,tst
28874,-1.0022834291090883,1.343137123677411,0.16995758160807703,-0.7498678280163036,0.21746842124564772,1,0,0.7119172524957101,tst
32573,3.806497202081977,1.2043483770318648,-0.4119969125044042,-1.8718665681189206,-2.0729797056751273,1,1,0.7010675351527856,tst
11967,-0.15119028934656645,0.5278160805409986,-0.42486636173185455,0.583784476591043,-0.014631403815619361,0,1,0.7052721992022459,tst
26549,-0.8798883365238945,0.19113813417866313,-0.18651074268248155,-0.20156252889222828,0.16625377544581213,1,0,0.7120986763838012,tst
15989,-0.4741789872351524,0.17959653739061637,-0.32473066800354333,-0.14935136146006595,0.6012219953918922,1,0,0.7167723628218885,tst
21371,-1.3873465026692011,0.037879983593593576,0.10196741436833334,0.41285240533351764,0.40395555529041133,0,1,0.7054678982011479,tst
31502,-0.8534243267320466,0.2894528877479693,0.15809204129611834,0.324813750425662,0.30876502563010916,0,1,0.6990292767409862,tst
20452,-1.2405087538895856,-0.47812676894334477,0.9594719888636937,0.6751859472921323,-0.5997543308280778,0,1,0.6995072133004153,tst
5494,-0.3498944386959229,0.27099529411919343,-0.4098643405919664,0.3467266832328409,0.0015799483087298991,1,1,0.7103496764240893,tst
23202,-0.6967081788720766,-0.14725206405577956,-0.33828245709391547,0.2193240425215401,0.7370576014588991,1,0,0.7200479175717611,tst
27774,0.48343341426604547,1.9340808596071575,-0.6121912876836889,-1.0780525798377718,-1.429198828078606,1,1,0.6995746364240353,tst
22423,1.572889146130051,0.34321119910263836,-0.8048649760135875,-0.3979122137890825,-0.463068003203721,0,1,0.7033143907594103,tst
22944,-1.4846056890042565,1.516213633791123,0.18345565654910637,-0.589624054314237,0.009107394172722248,0,1,0.7063347747539863,tst
18565,-0.20526160266861276,-0.186269132545081,-0.09252356612021083,-0.40075592939411886,-0.7041844416879428,1,0,0.7138120219027482,tst
31887,-0.15549047920421077,2.2885730237911517,-0.30301974275256666,-1.2715345359483898,-0.4053236161627259,1,0,0.7192827941932607,tst
21160,-0.6997865228481243,0.43537654563402484,-0.3919434149414596,0.6619206601863944,0.5199054897708225,1,0,0.7165174119328613,tst
26670,-0.4880002717623804,-0.2850621620521584,-0.3069909178904592,0.1381994738878154,-0.03965086560913589,0,0,0.716874000061188,tst
17545,-0.4026762655592605,0.23093314759569467,-0.41708201712227566,0.07975498585680643,0.03955013080571908,1,0,0.7134424662251062,tst
11315,-0.7664149592663985,0.11732705979675906,-0.17992311159467692,-0.40810802786550815,0.18827722033265232,0,0,0.7153889386477372,tst
25467,-1.2999118574123374,0.17574977405375378,-0.08571504523181821,-0.04178405867365102,-0.0070498859711224365,1,1,0.7066051626947825,tst
14674,-1.6036228811193827,0.26071781413227885,0.12473290794683616,-0.346553049985205,0.22017056958035477,1,1,0.7072340528498469,tst
31782,-0.6321595765692523,-0.43905735009232555,0.24866179330289562,0.31486027614062256,1.1363027782735262,1,1,0.7008271683014516,tst
32025,-0.6567210185664977,0.4603628477168012,-0.09427545167314991,0.5093193364874846,0.5713050250197582,1,1,0.7046878413339952,tst
13292,-1.368602634575382,-0.18607145243982837,-0.19849395241481693,-0.1019915648980795,-0.1420444347780586,0,0,0.7170781933882884,tst
27369,-0.29841410408910224,0.060799338013349837,-0.3604368903551387,-0.28670832994296985,0.06223648231224191,1,0,0.7185197966150956,tst
23856,-0.23860349265318237,0.07822677126043358,-0.3801370794469273,-0.3109016982596212,0.07228156214674746,0,0,0.7189684410514958,tst
15106,-0.3203403666434773,0.06104249019613931,-0.3351474712624996,-0.20289685287162768,0.016355937733116586,1,0,0.7162200538722812,tst
18695,-1.16092304958442,-0.2863227571557658,-0.27654394364633844,-0.4364453171770576,-0.776179499820742,1,0,0.7165272073520114,tst
31608,0.19340455886359315,-0.33229139312711237,-0.5437940058452838,-0.2630424794977174,-1.6893674329517656,0,1,0.7051580834695467,tst
30905,-0.8558874677168921,1.6425407382705435,-0.1273186100310408,-0.922567668577004,-0.7843486626707973,1,0,0.7151323384517193,tst
8590,-1.4141760315003267,-0.11216693065143214,-0.19648915252069724,0.1533863313946462,0.47766802078347614,1,0,0.7183520569637504,tst
28751,-0.4110179732240847,0.3503447450587395,-0.3779035839245452,0.39172872898656613,0.6263888359279502,1,0,0.7142626887600791,tst
7815,-1.2838736289590478,0.08728749421208024,-0.06501118214379357,-0.19242041808210356,-0.36227183598391344,1,1,0.7061854667020355,tst
27950,-1.7641911416891278,0.18180713864416367,0.23749764921680114,-0.23060210530401734,0.10130180105779625,1,1,0.7037619219855725,tst
1923,-1.0760598256551552,-0.5454957282813984,0.8444604458808891,0.7876563586899566,-0.6024016539584449,1,1,0.6999422840173137,tst
7136,-0.6164223883496359,-0.48876214679826835,0.06415163843883696,0.3780195958918711,0.062423611819926346,1,1,0.7068050782838627,tst
14211,0.6227850633042459,0.20342408568621742,-0.8093258791139737,0.874931392486382,-1.0224918505964253,1,1,0.6984462651975175,tst
28990,1.8531931218401885,-0.4059258988434532,-0.25171746012046287,0.7567322047119487,1.0953922825607778,0,0,0.7164035767903107,tst
12522,-1.4005635043689315,-0.37585369093726567,1.0030600345322092,-0.25927469386638347,0.04380376611699952,1,0,0.7124422947571821,tst
27717,-0.8406501971136439,0.17996101251197513,-0.0006747498858654745,0.7518543576821534,0.6005331069592492,1,1,0.7075708522467611,tst
2985,-0.8578831246673783,-0.7103378715062271,0.8171424561117231,-0.3583807870693913,0.43602941820965296,1,1,0.7013817846001634,tst
24042,-1.9080076056703612,-0.2712800444627208,0.11539656842291575,0.2006100192606452,0.1268087121626145,1,1,0.7073142651453365,tst
23977,0.8617686126907058,-0.2199680555253604,-0.7610766746213737,-0.9209074816101198,-1.5909111611851847,0,0,0.7207205787321411,tst
3087,-0.06382529088552877,0.006401389968880572,-0.6343271375198568,-0.23444761621637955,-0.37621166252295635,1,0,0.7215219538736924,tst
24660,-1.2138102043720442,0.1240184529223973,-0.03524337745581333,-0.14294045012630768,0.27745922853897886,1,1,0.7094799025685968,tst
17277,-0.26540490623706314,-0.1555179124117255,-0.0041662494999987545,0.02272578302990057,-0.21436531340932408,1,1,0.7058279735960595,tst
9891,2.6285551244985936,1.1012757311831536,-0.2563210660104795,-0.875694249628884,1.4991283361908019,1,1,0.6991322637917013,tst
28129,2.1791807516058888,-1.49042246570247,-0.26944093335951214,0.19725650747172652,2.3294092454815334,1,0,0.7250927590550761,tst
19037,-0.3899280377293425,-0.2818735488643592,-0.3942066976922893,-0.11209929268504713,0.056522910048427896,1,0,0.7233647708029717,tst
14518,-0.5197239996565619,-0.11291068831807097,-0.387044100856287,0.3423557628513876,0.44226798049326976,0,0,0.7193119567750351,tst
4967,-0.44027829755357484,0.037664316585837854,-0.2699450978638101,-0.08377551821746723,-0.10678625208221255,1,0,0.7125871794180533,tst
29132,-0.2603295779871436,0.42693204732098483,-0.45569850867711414,0.5387269359987013,0.029099093710546996,1,1,0.7090277320380205,tst
29813,-0.017513788175554015,0.03785800934471734,0.09244562216883921,-0.5605270331157984,0.024281880128089794,0,1,0.7113965303933546,tst
22950,-0.5150631987788149,0.2958256710593806,-0.37674712129562526,0.11714798554302837,0.27684803205538167,1,0,0.7137236163688371,tst
23839,-1.2438373700837027,0.1598259318749803,-0.1268913844262162,-0.30560323506627723,0.3730187567125775,1,0,0.7144590436098651,tst
21064,-0.8117309991423329,0.04126452796049357,-0.09682684348742025,-0.3377365222920268,-0.1821316475806648,1,0,0.7119694377441261,tst
18101,2.1922948280313244,-0.3056305600523521,-0.44957795362771924,0.0317003876873299,2.075809469392945,1,1,0.7091213759277457,tst
32328,1.8050945155636255,-0.6571563021358381,-0.4367173561473746,-0.006964036993604519,1.2781108066764355,1,0,0.7206641204544039,tst
18933,-0.7075859814274157,-0.23594434849408683,-0.3351884364752092,-0.07454157156076036,0.661708448373808,1,0,0.722591753413198,tst
5387,-1.2382128169286999,0.10674503318475682,-0.11110420092424726,-0.27905952620888036,0.37650271099555555,1,0,0.7144618896516572,tst
19359,-0.6587615472273045,-0.15074785121930614,-0.28544585019239616,0.5021268880828101,0.3737097836650141,0,0,0.7162616576198323,tst
11845,-0.8244249395540174,0.1471239208506814,-0.2218425179706967,-0.34895206402387724,-0.20488357995482295,1,0,0.7138528562960142,tst
1876,-0.3119911870858669,-0.5909082431957463,0.8459472799384774,0.8125834534997455,-0.33236403840343964,0,1,0.6996682296627312,tst
1573,0.743714617090533,0.09021573466304106,-0.1693919489659069,0.22654746659363906,1.0253854434341048,0,0,0.7157030196315001,tst
4811,-0.16349362302172324,0.27295382573748933,-0.10970023908854233,0.03918572056988871,0.15254800423169917,1,1,0.7039416040200767,tst
4186,-1.3559406454058005,-3.68619063777011,6.177921974314486,3.18155535132541,-3.8030834800473245,0,1,0.7001672304744179,tst
25354,-0.7719703155487345,0.15323547134791457,-0.20274485401230427,-0.33558663945962214,0.01698168786301223,1,0,0.7139644178400922,tst
25379,-0.30473892740765857,0.1809243238329245,-0.33903425808560367,0.23381828776235564,-0.013535340821930782,1,1,0.7091599402159978,tst
27674,1.7492017913521354,-1.470616737262061,1.3232996481476966,0.6071188046810053,-1.0415628074522347,1,1,0.7000507590435916,tst
27386,-0.30212310492124067,0.14683430877836642,-0.1617050173766729,0.8153900303451904,0.42175417932527337,0,1,0.7073129491273238,tst
16160,3.0900220621755907,-0.9164045054353196,-0.7155485364122279,-0.5860150283716995,0.2807537396304941,1,1,0.6980937139794005,tst
25158,1.3089296673934991,-0.0732729117854926,-0.2558574832196152,0.15205654466882274,0.7078762653224598,0,0,0.7160095857811744,tst
30209,1.6515238764941869,-0.17272413681985527,-0.5461941401424607,-0.0996020282175493,1.818272720370819,1,1,0.706154188076509,tst
27918,1.511839390306586,-1.4743837378364102,-0.19544435469591864,0.4322740478023042,-0.6079199324447706,1,0,0.7183600962929276,tst
18276,-1.7084496238435802,0.2236465324150298,-0.1899511149158043,-0.30099229511648096,-0.06836322299954059,1,1,0.7083207108770427,tst
13457,3.0647503862234786,-1.1503145517260898,-0.3405918228128074,-0.33495243487971593,0.04679950662220542,0,1,0.710092521249556,tst
11388,-1.251355765891899,-0.2626436621490869,0.5127517439884869,-0.19755285336239722,0.457574864458895,1,1,0.7058287641296104,tst
23382,-0.8618324049575169,0.18015535073398434,-0.3151406369062652,-0.0777297247775628,0.5676976472360072,1,0,0.7180675725299432,tst
